2020-05-31 17:33:09,461: 'j':
2020-05-31 17:33:09,495: 'h':
2020-05-31 17:33:09,495: 'd':
2020-05-31 17:33:09,659: 'k':
2020-05-31 17:33:09,699: 'a':
2020-05-31 17:33:09,701: 'j':
2020-05-31 17:33:09,733: 's':
2020-05-31 17:33:09,802: 'h':
2020-05-31 17:33:09,866: 'd':
2020-05-31 17:33:09,931: 'k':
2020-05-31 17:33:09,966: 'j':
2020-05-31 17:33:10,033: 'a':
2020-05-31 17:33:10,072: 's':
2020-05-31 17:33:10,101: 'h':
2020-05-31 17:33:10,199: 'd':
2020-05-31 17:33:10,202: 'k':
2020-05-31 17:33:10,268: 'j':
2020-05-31 17:33:10,332: 'a':
2020-05-31 17:33:10,401: 'h':
2020-05-31 17:33:10,432: 's':
2020-05-31 17:33:10,473: 'k':
2020-05-31 17:33:10,534: 'j':
2020-05-31 17:33:10,538: 'd':
2020-05-31 17:33:10,600: 'h':
2020-05-31 17:33:10,701: 'a':
2020-05-31 17:33:10,768: 'k':
2020-05-31 17:33:10,775: 'j':
2020-05-31 17:33:10,816: 's':
2020-05-31 17:33:10,851: 'd':
2020-05-31 17:33:10,887: 'h':
2020-05-31 17:33:11,076: 'q':
2020-05-31 17:33:11,118: 'o':
2020-05-31 17:33:11,154: 'i':
2020-05-31 17:33:11,215: 'w':
2020-05-31 17:33:11,342: 'e':
2020-05-31 17:33:11,384: 'y':
2020-05-31 17:33:11,451: 'q':
2020-05-31 17:33:11,483: 'o':
2020-05-31 17:33:11,517: 'i':
2020-05-31 17:33:11,518: 'w':
2020-05-31 17:33:11,680: 'h':
2020-05-31 17:33:11,751: 'o':
2020-05-31 17:33:11,785: 'i':
2020-05-31 17:33:11,943: 'h':
2020-05-31 17:33:12,016: 'd':
2020-05-31 17:33:12,177: 'a':
2020-05-31 17:33:12,218: 's':
2020-05-31 17:33:12,222: 'h':
2020-05-31 17:33:12,346: 'd':
2020-05-31 17:33:12,346: 'k':
2020-05-31 17:33:12,346: 'j':
2020-05-31 17:33:12,467: 'a':
2020-05-31 17:33:12,495: 'h':
2020-05-31 17:33:12,495: 's':
2020-05-31 17:33:12,573: 'd':
2020-05-31 17:33:12,600: 'k':
2020-05-31 17:33:12,641: 'j':
2020-05-31 17:33:12,700: 'a':
2020-05-31 17:33:12,766: 'h':
2020-05-31 17:33:12,864: 'd':
2020-05-31 17:33:12,889: 'k':
2020-05-31 17:33:12,933: 'j':
2020-05-31 17:33:13,029: 'h':
2020-05-31 17:33:13,066: 'a':
2020-05-31 17:33:13,104: 's':
2020-05-31 17:33:13,133: 'k':
2020-05-31 17:33:13,165: 'j':
2020-05-31 17:33:13,266: 'd':
2020-05-31 17:33:13,371: 'a':
2020-05-31 17:33:13,404: 'k':
2020-05-31 17:33:13,436: 's':
2020-05-31 17:33:13,469: 'j':
2020-05-31 17:33:13,573: 'h':
2020-05-31 17:33:13,667: 'f':
2020-05-31 17:33:13,696: 'k':
2020-05-31 17:33:13,735: 'j':
2020-05-31 17:33:13,800: 'h':
2020-05-31 17:33:13,991: 'q':
2020-05-31 17:33:13,991: 'o':
2020-05-31 17:33:13,991: 'i':
2020-05-31 17:33:13,991: 'u':
2020-05-31 17:33:14,151: 'r':
2020-05-31 17:33:14,151: 'h':
2020-05-31 17:33:14,167: 'y':
2020-05-31 17:33:14,238: 'q':
2020-05-31 17:33:14,303: 'w':
2020-05-31 17:33:14,330: 'u':
2020-05-31 17:33:14,431: 'h':
2020-05-31 17:33:14,531: 'c':
2020-05-31 17:33:14,599: 'j':
2020-05-31 17:33:14,664: 'n':
2020-05-31 17:33:14,700: 'z':
2020-05-31 17:33:14,764: 'x':
2020-05-31 17:33:14,864: ',':
2020-05-31 17:33:14,867: 'm':
2020-05-31 17:33:14,903: 'c':
2020-05-31 17:33:14,934: 'n':
2020-05-31 17:33:15,037: 'z':
2020-05-31 17:33:15,041: 'x':
2020-05-31 17:33:15,168: 'c':
2020-05-31 17:33:15,353: Key.enter:
2020-05-31 17:33:15,399: 'a':
2020-05-31 17:33:15,439: 's':
2020-05-31 17:33:15,531: 'd':
2020-05-31 17:33:15,586: Key.enter:
2020-05-31 17:33:15,729: Key.enter:
2020-05-31 17:33:15,894: Key.enter:
2020-05-31 17:33:15,935: 'd':
2020-05-31 17:33:15,973: 'a':
2020-05-31 17:33:16,033: 's':
2020-05-31 17:33:16,129: 'd':
2020-05-31 17:33:16,168: ';':
2020-05-31 17:33:16,294: 'a':
2020-05-31 17:33:16,335: 'l':
2020-05-31 17:33:16,369: 's':
2020-05-31 17:33:16,403: 'd':
2020-05-31 17:33:16,527: 'k':
2020-05-31 17:33:16,568: 'a':
2020-05-31 17:33:16,571: 'l':
2020-05-31 17:33:16,608: 's':
2020-05-31 17:33:16,637: 'j':
2020-05-31 17:33:16,702: 'd':
2020-05-31 17:33:16,765: 'k':
2020-05-31 17:33:16,799: 'l':
2020-05-31 17:33:16,802: 'a':
2020-05-31 17:33:16,839: 's':
2020-05-31 17:33:16,868: 'j':
2020-05-31 17:33:16,937: 'd':
2020-05-31 17:33:17,000: 'l':
2020-05-31 17:33:17,032: 'k':
2020-05-31 17:33:17,069: 'a':
2020-05-31 17:33:17,136: 's':
2020-05-31 17:33:17,165: 'j':
2020-05-31 17:33:17,206: 'd':
2020-05-31 17:33:17,297: 'k':
2020-05-31 17:33:17,334: 'a':
2020-05-31 17:33:17,385: 's':
2020-05-31 17:33:17,433: 'j':
2020-05-31 17:33:17,592: 'd':
2020-05-31 17:33:17,635: 'k':
2020-05-31 17:33:17,666: 'j':
2020-05-31 17:33:17,735: 'a':
2020-05-31 17:33:17,797: 'l':
2020-05-31 17:33:17,828: 's':
2020-05-31 17:33:17,870: 'k':
2020-05-31 17:33:17,981: Key.space:
2020-05-31 17:33:18,371: Key.space:
2020-05-31 17:33:18,670: Key.space:
2020-05-31 17:33:18,873: Key.space:
2020-05-31 17:33:19,044: 'a':
2020-05-31 17:33:19,073: 'l':
2020-05-31 17:33:19,073: 'k':
2020-05-31 17:33:19,119: 's':
2020-05-31 17:33:19,189: 'd':
2020-05-31 17:33:19,217: 'j':
2020-05-31 17:33:19,287: 'l':
2020-05-31 17:33:19,348: 'k':
2020-05-31 17:33:19,348: 'a':
2020-05-31 17:33:19,389: 's':
2020-05-31 17:33:19,425: 'j':
2020-05-31 17:33:19,486: 'd':
2020-05-31 17:33:19,583: 'l':
2020-05-31 17:33:19,608: 'k':
2020-05-31 17:33:19,608: 'a':
2020-05-31 17:33:19,655: 's':
2020-05-31 17:33:19,722: 'j':
2020-05-31 17:33:19,754: 'd':
2020-05-31 17:33:19,850: 'k':
2020-05-31 17:33:19,867: 'l':
2020-05-31 17:33:19,982: 'j':
2020-05-31 17:33:20,067: 'q':
2020-05-31 17:33:20,120: 'p':
2020-05-31 17:33:20,158: 'w':
2020-05-31 17:33:20,185: 'o':
2020-05-31 17:33:20,225: 'i':
2020-05-31 17:33:20,256: 'e':
2020-05-31 17:33:20,379: 'q':
2020-05-31 17:33:20,420: 'p':
2020-05-31 17:33:20,456: 'w':
2020-05-31 17:33:20,459: 'o':
2020-05-31 17:33:20,523: 'e':
2020-05-31 17:33:20,553: 'i':
2020-05-31 17:33:20,650: 'q':
2020-05-31 17:33:20,686: 'p':
2020-05-31 17:33:20,725: 'o':
2020-05-31 17:33:20,754: 'w':
2020-05-31 17:33:20,821: 'i':
2020-05-31 17:33:20,852: 'e':
2020-05-31 17:33:20,917: 'p':
2020-05-31 17:33:20,954: 'q':
2020-05-31 17:33:20,993: 'o':
2020-05-31 17:33:21,024: 'w':
2020-05-31 17:33:21,053: 'i':
2020-05-31 17:33:21,093: 'e':
2020-05-31 17:33:21,186: 'p':
2020-05-31 17:33:21,223: 'q':
2020-05-31 17:33:21,256: 'o':
2020-05-31 17:33:21,293: 'w':
2020-05-31 17:33:21,327: 'i':
2020-05-31 17:33:21,391: 'e':
2020-05-31 17:33:21,481: 'o':
2020-05-31 17:33:21,481: 'p':
2020-05-31 17:33:21,521: 'q':
2020-05-31 17:33:21,588: 'i':
2020-05-31 17:33:21,623: 'w':
2020-05-31 17:33:21,688: 'e':
2020-05-31 17:33:21,724: 'p':
2020-05-31 17:33:21,754: 'o':
2020-05-31 17:33:21,791: 'q':
2020-05-31 17:33:21,855: 'w':
2020-05-31 17:33:21,887: 'i':
2020-05-31 17:33:21,956: 'e':
2020-05-31 17:33:21,983: 'p':
2020-05-31 17:33:22,055: 'o':
2020-05-31 17:33:22,084: 'q':
2020-05-31 17:33:22,122: 'w':
2020-05-31 17:33:22,157: 'i':
2020-05-31 17:33:22,251: 'e':
2020-05-31 17:33:22,412: '0':
2020-05-31 17:33:22,453: '9':
2020-05-31 17:33:22,487: '1':
2020-05-31 17:33:22,520: '2':
2020-05-31 17:33:22,585: '8':
2020-05-31 17:33:22,717: '9':
2020-05-31 17:33:22,771: '2':
2020-05-31 17:33:22,816: '1':
2020-05-31 17:33:22,916: '4':
2020-05-31 17:33:22,987: '0':
2020-05-31 17:33:23,018: '9':
2020-05-31 17:33:23,054: '1':
2020-05-31 17:33:23,090: '2':
2020-05-31 17:33:23,155: '8':
2020-05-31 17:33:23,158: '7':
2020-05-31 17:33:23,188: '4':
2020-05-31 17:33:23,256: '0':
2020-05-31 17:33:23,287: '9':
2020-05-31 17:33:23,325: '1':
2020-05-31 17:33:23,357: '2':
2020-05-31 17:33:23,389: '7':
2020-05-31 17:33:23,459: '4':
2020-05-31 17:33:23,611: '8':
2020-05-31 17:33:23,654: '2':
2020-05-31 17:33:23,750: 'u':
2020-05-31 17:33:23,821: 'e':
2020-05-31 17:33:23,886: 'd':
2020-05-31 17:33:23,960: 'i':
2020-05-31 17:33:23,994: 'd':
2020-05-31 17:33:24,024: 'a':
2020-05-31 17:33:24,056: 's':
2020-05-31 17:33:24,093: 'j':
2020-05-31 17:33:24,156: 'd':
2020-05-31 17:33:24,225: 'k':
2020-05-31 17:33:24,292: 'a':
2020-05-31 17:33:24,354: 's':
2020-05-31 17:33:24,391: 'j':
2020-05-31 17:33:24,424: 'l':
2020-05-31 17:33:24,493: 'd':
2020-05-31 17:33:24,591: 'j':
2020-05-31 17:33:24,618: 'a':
2020-05-31 17:33:24,690: 's':
2020-05-31 17:33:24,694: 'l':
2020-05-31 17:33:24,720: 'k':
2020-05-31 17:33:24,776: 'd':
2020-05-31 17:33:24,809: 'j':
2020-05-31 17:33:24,931: 'a':
2020-05-31 17:33:24,972: 'l':
2020-05-31 17:33:25,008: 'k':
2020-05-31 17:33:25,011: 's':
2020-05-31 17:33:25,076: 'j':
2020-05-31 17:33:25,110: 'd':
2020-05-31 17:33:25,202: 'l':
2020-05-31 17:33:25,236: 'k':
2020-05-31 17:33:25,239: 'a':
2020-05-31 17:33:25,278: 's':
2020-05-31 17:33:25,400: 'j':
2020-05-31 17:33:25,471: 'd':
2020-05-31 17:33:25,490: 'l':
2020-05-31 17:33:25,540: 'k':
2020-05-31 17:33:25,601: 'a':
2020-05-31 17:33:25,639: 's':
2020-05-31 17:33:25,673: 'j':
2020-05-31 17:33:25,740: 'd':
2020-05-31 17:33:25,801: 'l':
2020-05-31 17:33:25,801: 'k':
2020-05-31 17:33:25,875: 'a':
2020-05-31 17:33:25,905: 'j':
2020-05-31 17:33:25,970: 's':
2020-05-31 17:33:26,005: ';':
2020-05-31 17:33:26,007: 'l':
2020-05-31 17:33:26,107: 'd':
2020-05-31 17:33:26,134: 'k':
2020-05-31 17:33:26,210: 'j':
2020-05-31 17:33:26,237: 'a':
2020-05-31 17:33:26,271: 's':
2020-05-31 17:33:26,368: 'm':
2020-05-31 17:33:26,438: 'n':
2020-05-31 17:33:26,468: 'c':
2020-05-31 17:33:26,568: ',':
2020-05-31 17:33:26,590: 'm':
2020-05-31 17:33:26,606: 'z':
2020-05-31 17:33:26,703: 'n':
2020-05-31 17:33:26,773: 'c':
2020-05-31 17:33:26,866: 'm':
2020-05-31 17:33:26,866: 'z':
2020-05-31 17:33:26,941: 'x':
2020-05-31 17:33:27,008: 'n':
2020-05-31 17:33:27,131: 'v':
2020-05-31 17:33:27,178: 'j':
2020-05-31 17:33:27,240: 'b':
2020-05-31 17:33:27,398: 'h':
2020-05-31 17:33:27,533: 'g':
2020-05-31 17:33:27,668: 'i':
2020-05-31 17:33:27,695: 'u':
2020-05-31 17:33:27,778: 'g':
2020-05-31 17:33:27,807: Key.caps_lock:
2020-05-31 17:33:27,935: 'u':
2020-05-31 17:33:27,995: 'h':
2020-05-31 17:33:28,041: Key.caps_lock:
2020-05-31 17:33:28,135: 'i':
2020-05-31 17:33:28,176: 'o':
2020-05-31 17:33:28,346: 'p':
2020-05-31 17:33:28,391: 'o':
2020-05-31 17:33:28,423: Key.caps_lock:
2020-05-31 17:33:28,427: 'i':
2020-05-31 17:33:28,583: 'o':
2020-05-31 17:33:28,624: 'i':
2020-05-31 17:33:28,780: Key.tab:
2020-05-31 17:33:28,824: 'o':
2020-05-31 17:33:28,859: 'i':
2020-05-31 17:33:28,924: 'u':
2020-05-31 17:33:29,142: '`':
2020-05-31 17:33:29,317: 'u':
2020-05-31 17:33:29,411: 'o':
2020-05-31 17:33:29,457: 'i':
2020-05-31 17:33:29,508: 'u':
2020-05-31 17:33:29,650: '2':
2020-05-31 17:33:29,713: '3':
2020-05-31 17:33:29,758: '8':
2020-05-31 17:33:29,793: '9':
2020-05-31 17:33:29,823: '7':
2020-05-31 17:33:29,824: '4':
